Name;Koords;Passierbarkeit;cloak_unuseable;warpdrive_leak;lss_malfunction;no_spacecraft_count;dubious_spacecraft_count;no_subspace_lines;lss_blockade;nfs_malfunction_cooldown;shield_malfunction;reactor_leak;eps_leak;hit_chance_interference;evade_chance_interference;energy_weapon_buff;energy_weapon_nerf;regeneration_chance;x;y
Regulan-Epsilon-Nebel;61|116;Nebel unpassierbar;;;;;;;;;;;;;;;;;61;116
Regulan-Epsilon-Nebel;61|117;Nebel passierbar;;;;;;;;;;;;;;;;;61;117
Regulan-Epsilon-Nebel;61|118;Nebel passierbar;;;;;;;;;;;;;;;;;61;118
Regulan-Epsilon-Nebel;61|119;Nebel passierbar;;;;;;;;;;;;;;;;;61;119
Regulan-Epsilon-Nebel;61|120;Nebel unpassierbar;;;;;;;;;;;;;;;;;61;120
Regulan-Epsilon-Nebel;61|95;Nebel passierbar;;;;;;;;;;;;;;;;;61;95
Regulan-Epsilon-Nebel;61|96;Nebel passierbar;;;;;;;;;;;;;;;;;61;96
Regulan-Epsilon-Nebel;61|97;Nebel passierbar;;;;;;;;;;;;;;;;;61;97
Regulan-Epsilon-Nebel;61|98;Nebel passierbar;;;;;;;;;;;;;;;;;61;98
Regulan-Epsilon-Nebel;61|99;Nebel passierbar;;;;;;;;;;;;;;;;;61;99
Regulan-Epsilon-Nebel;62|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;100
Regulan-Epsilon-Nebel;62|101;Nebel passierbar;;;;;;;;;;;;;;;;;62;101
Regulan-Epsilon-Nebel;62|102;Nebel passierbar;;;;;;;;;;;;;;;;;62;102
Regulan-Epsilon-Nebel;62|103;Nebel passierbar;;;;;;;;;;;;;;;;;62;103
Regulan-Epsilon-Nebel;62|104;Nebel passierbar;;;;;;;;;;;;;;;;;62;104
Regulan-Epsilon-Nebel;62|105;Nebel passierbar;;;;;;;;;;;;;;;;;62;105
Regulan-Epsilon-Nebel;62|106;Nebel passierbar;;;;;;;;;;;;;;;;;62;106
Regulan-Epsilon-Nebel;62|107;Nebel passierbar;;;;;;;;;;;;;;;;;62;107
Regulan-Epsilon-Nebel;62|108;Nebel passierbar;;;;;;;;;;;;;;;;;62;108
Regulan-Epsilon-Nebel;62|109;Nebel passierbar;;;;;;;;;;;;;;;;;62;109
Regulan-Epsilon-Nebel;62|110;Nebel passierbar;;;;;;;;;;;;;;;;;62;110
Regulan-Epsilon-Nebel;62|111;Nebel passierbar;;;;;;;;;;;;;;;;;62;111
Regulan-Epsilon-Nebel;62|112;Nebel passierbar;;;;;;;;;;;;;;;;;62;112
Regulan-Epsilon-Nebel;62|113;Nebel passierbar;;;;;;;;;;;;;;;;;62;113
Regulan-Epsilon-Nebel;62|114;Nebel passierbar;;;;;;;;;;;;;;;;;62;114
Regulan-Epsilon-Nebel;62|115;Nebel passierbar;;;;;;;;;;;;;;;;;62;115
Regulan-Epsilon-Nebel;62|116;Nebel passierbar;;;;;;;;;;;;;;;;;62;116
Regulan-Epsilon-Nebel;62|117;Nebel passierbar;;;;;;;;;;;;;;;;;62;117
Regulan-Epsilon-Nebel;62|118;Nebel passierbar;;;;;;;;;;;;;;;;;62;118
Regulan-Epsilon-Nebel;62|119;Nebel passierbar;;;;;;;;;;;;;;;;;62;119
Regulan-Epsilon-Nebel;62|120;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;120
Regulan-Epsilon-Nebel;62|96;Nebel passierbar;;;;;;;;;;;;;;;;;62;96
Regulan-Epsilon-Nebel;62|97;Nebel passierbar;;;;;;;;;;;;;;;;;62;97
Regulan-Epsilon-Nebel;62|98;Nebel passierbar;;;;;;;;;;;;;;;;;62;98
Regulan-Epsilon-Nebel;62|99;Nebel passierbar;;;;;;;;;;;;;;;;;62;99
Regulan-Epsilon-Nebel;63|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;100
Regulan-Epsilon-Nebel;63|101;Nebel passierbar;;;;;;;;;;;;;;;;;63;101
Regulan-Epsilon-Nebel;63|102;Nebel passierbar;;;;;;;;;;;;;;;;;63;102
Regulan-Epsilon-Nebel;63|103;Nebel passierbar;;;;;;;;;;;;;;;;;63;103
Regulan-Epsilon-Nebel;63|104;Nebel passierbar;;;;;;;;;;;;;;;;;63;104
Regulan-Epsilon-Nebel;63|105;Nebel passierbar;;;;;;;;;;;;;;;;;63;105
Regulan-Epsilon-Nebel;63|106;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;106
Regulan-Epsilon-Nebel;63|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;107
Regulan-Epsilon-Nebel;63|108;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;108
Regulan-Epsilon-Nebel;63|109;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;109
Regulan-Epsilon-Nebel;63|110;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;110
Regulan-Epsilon-Nebel;63|111;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;111
Regulan-Epsilon-Nebel;63|112;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;112
Regulan-Epsilon-Nebel;63|113;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;113
Regulan-Epsilon-Nebel;63|114;Nebel passierbar;;;;;;;;;;;;;;;;;63;114
Regulan-Epsilon-Nebel;63|115;Nebel passierbar;;;;;;;;;;;;;;;;;63;115
Regulan-Epsilon-Nebel;63|116;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;116
Regulan-Epsilon-Nebel;63|117;Nebel passierbar;;;;;;;;;;;;;;;;;63;117
Regulan-Epsilon-Nebel;63|118;Nebel passierbar;;;;;;;;;;;;;;;;;63;118
Regulan-Epsilon-Nebel;63|119;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;119
Regulan-Epsilon-Nebel;63|120;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;120
Regulan-Epsilon-Nebel;63|97;Nebel passierbar;;;;;;;;;;;;;;;;;63;97
Regulan-Epsilon-Nebel;63|98;Nebel passierbar;;;;;;;;;;;;;;;;;63;98
Regulan-Epsilon-Nebel;63|99;Nebel passierbar;;;;;;;;;;;;;;;;;63;99
Regulan-Epsilon-Nebel;64|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;100
Regulan-Epsilon-Nebel;64|101;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;101
Regulan-Epsilon-Nebel;64|102;Nebel passierbar;;;;;;;;;;;;;;;;;64;102
Regulan-Epsilon-Nebel;64|103;Nebel passierbar;;;;;;;;;;;;;;;;;64;103
Regulan-Epsilon-Nebel;64|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;104
Regulan-Epsilon-Nebel;64|105;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;105
Regulan-Epsilon-Nebel;64|106;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;106
Regulan-Epsilon-Nebel;64|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;107
Regulan-Epsilon-Nebel;64|108;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;108
Regulan-Epsilon-Nebel;64|109;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;109
Regulan-Epsilon-Nebel;64|110;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;110
Regulan-Epsilon-Nebel;64|111;Nebel passierbar;;;;;;;;;;;;;;;;;64;111
Regulan-Epsilon-Nebel;64|112;Nebel passierbar;;;;;;;;;;;;;;;;;64;112
Regulan-Epsilon-Nebel;64|113;Nebel passierbar;;;;;;;;;;;;;;;;;64;113
Regulan-Epsilon-Nebel;64|114;Nebel passierbar;;;;;;;;;;;;;;;;;64;114
Regulan-Epsilon-Nebel;64|115;Nebel passierbar;;;;;;;;;;;;;;;;;64;115
Regulan-Epsilon-Nebel;64|116;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;116
Regulan-Epsilon-Nebel;64|117;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;117
Regulan-Epsilon-Nebel;64|118;Nebel passierbar;;;;;;;;;;;;;;;;;64;118
Regulan-Epsilon-Nebel;64|119;Nebel passierbar;;;;;;;;;;;;;;;;;64;119
Regulan-Epsilon-Nebel;64|120;Nebel passierbar;;;;;;;;;;;;;;;;;64;120
Regulan-Epsilon-Nebel;64|97;Nebel passierbar;;;;;;;;;;;;;;;;;64;97
Regulan-Epsilon-Nebel;64|98;Nebel passierbar;;;;;;;;;;;;;;;;;64;98
Regulan-Epsilon-Nebel;64|99;Nebel passierbar;;;;;;;;;;;;;;;;;64;99
Regulan-Epsilon-Nebel;65|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;100
Regulan-Epsilon-Nebel;65|101;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;101
Regulan-Epsilon-Nebel;65|102;Nebel passierbar;;;;;;;;;;;;;;;;;65;102
Regulan-Epsilon-Nebel;65|103;Nebel passierbar;;;;;;;;;;;;;;;;;65;103
Regulan-Epsilon-Nebel;65|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;104
Regulan-Epsilon-Nebel;65|105;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;105
Regulan-Epsilon-Nebel;65|106;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;106
Regulan-Epsilon-Nebel;65|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;107
Regulan-Epsilon-Nebel;65|108;Nebel passierbar;;;;;;;;;;;;;;;;;65;108
Regulan-Epsilon-Nebel;65|109;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;109
Regulan-Epsilon-Nebel;65|110;Nebel passierbar;;;;;;;;;;;;;;;;;65;110
Regulan-Epsilon-Nebel;65|111;Nebel passierbar;;;;;;;;;;;;;;;;;65;111
Regulan-Epsilon-Nebel;65|112;Nebel passierbar;;;;;;;;;;;;;;;;;65;112
Regulan-Epsilon-Nebel;65|113;Nebel passierbar;;;;;;;;;;;;;;;;;65;113
Regulan-Epsilon-Nebel;65|114;Nebel passierbar;;;;;;;;;;;;;;;;;65;114
Regulan-Epsilon-Nebel;65|115;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;115
Regulan-Epsilon-Nebel;65|116;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;116
Regulan-Epsilon-Nebel;65|117;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;117
Regulan-Epsilon-Nebel;65|118;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;118
Regulan-Epsilon-Nebel;65|119;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;119
Regulan-Epsilon-Nebel;65|120;Nebel passierbar;;;;;;;;;;;;;;;;;65;120
Regulan-Epsilon-Nebel;65|98;Nebel passierbar;;;;;;;;;;;;;;;;;65;98
Regulan-Epsilon-Nebel;65|99;Nebel passierbar;;;;;;;;;;;;;;;;;65;99
Regulan-Epsilon-Nebel;66|100;Nebel passierbar;;;;;;;;;;;;;;;;;66;100
Regulan-Epsilon-Nebel;66|101;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;101
Regulan-Epsilon-Nebel;66|102;Nebel passierbar;;;;;;;;;;;;;;;;;66;102
Regulan-Epsilon-Nebel;66|103;Nebel passierbar;;;;;;;;;;;;;;;;;66;103
Regulan-Epsilon-Nebel;66|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;104
Regulan-Epsilon-Nebel;66|105;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;105
Regulan-Epsilon-Nebel;66|106;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;106
Regulan-Epsilon-Nebel;66|107;Nebel passierbar;;;;;;;;;;;;;;;;;66;107
Regulan-Epsilon-Nebel;66|108;Nebel passierbar;;;;;;;;;;;;;;;;;66;108
Regulan-Epsilon-Nebel;66|109;Nebel passierbar;;;;;;;;;;;;;;;;;66;109
Regulan-Epsilon-Nebel;66|110;Nebel passierbar;;;;;;;;;;;;;;;;;66;110
Regulan-Epsilon-Nebel;66|111;Nebel passierbar;;;;;;;;;;;;;;;;;66;111
Regulan-Epsilon-Nebel;66|112;Nebel passierbar;;;;;;;;;;;;;;;;;66;112
Regulan-Epsilon-Nebel;66|113;Nebel passierbar;;;;;;;;;;;;;;;;;66;113
Regulan-Epsilon-Nebel;66|114;Nebel passierbar;;;;;;;;;;;;;;;;;66;114
Regulan-Epsilon-Nebel;66|115;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;115
Regulan-Epsilon-Nebel;66|116;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;116
Regulan-Epsilon-Nebel;66|117;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;117
Regulan-Epsilon-Nebel;66|118;Nebel passierbar;;;;;;;;;;;;;;;;;66;118
Regulan-Epsilon-Nebel;66|119;Nebel passierbar;;;;;;;;;;;;;;;;;66;119
Regulan-Epsilon-Nebel;66|120;Nebel passierbar;;;;;;;;;;;;;;;;;66;120
Regulan-Epsilon-Nebel;66|98;Nebel passierbar;;;;;;;;;;;;;;;;;66;98
Regulan-Epsilon-Nebel;66|99;Nebel passierbar;;;;;;;;;;;;;;;;;66;99
Regulan-Epsilon-Nebel;67|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;100
Regulan-Epsilon-Nebel;67|101;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;101
Regulan-Epsilon-Nebel;67|102;Nebel passierbar;;;;;;;;;;;;;;;;;67;102
Regulan-Epsilon-Nebel;67|103;Nebel passierbar;;;;;;;;;;;;;;;;;67;103
Regulan-Epsilon-Nebel;67|104;Nebel passierbar;;;;;;;;;;;;;;;;;67;104
Regulan-Epsilon-Nebel;67|105;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;105
Regulan-Epsilon-Nebel;67|106;Nebel passierbar;;;;;;;;;;;;;;;;;67;106
Regulan-Epsilon-Nebel;67|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;107
Regulan-Epsilon-Nebel;67|108;Nebel passierbar;;;;;;;;;;;;;;;;;67;108
Regulan-Epsilon-Nebel;67|109;Nebel passierbar;;;;;;;;;;;;;;;;;67;109
Regulan-Epsilon-Nebel;67|110;Nebel passierbar;;;;;;;;;;;;;;;;;67;110
Regulan-Epsilon-Nebel;67|111;Nebel passierbar;;;;;;;;;;;;;;;;;67;111
Regulan-Epsilon-Nebel;67|112;Nebel passierbar;;;;;;;;;;;;;;;;;67;112
Regulan-Epsilon-Nebel;67|113;Nebel passierbar;;;;;;;;;;;;;;;;;67;113
Regulan-Epsilon-Nebel;67|114;Nebel passierbar;;;;;;;;;;;;;;;;;67;114
Regulan-Epsilon-Nebel;67|115;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;115
Regulan-Epsilon-Nebel;67|116;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;116
Regulan-Epsilon-Nebel;67|117;Nebel passierbar;;;;;;;;;;;;;;;;;67;117
Regulan-Epsilon-Nebel;67|118;Nebel passierbar;;;;;;;;;;;;;;;;;67;118
Regulan-Epsilon-Nebel;67|119;Nebel passierbar;;;;;;;;;;;;;;;;;67;119
Regulan-Epsilon-Nebel;67|120;Nebel passierbar;;;;;;;;;;;;;;;;;67;120
Regulan-Epsilon-Nebel;67|98;Nebel passierbar;;;;;;;;;;;;;;;;;67;98
Regulan-Epsilon-Nebel;67|99;Nebel passierbar;;;;;;;;;;;;;;;;;67;99
Regulan-Epsilon-Nebel;68|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;100
Regulan-Epsilon-Nebel;68|101;Nebel passierbar;;;;;;;;;;;;;;;;;68;101
Regulan-Epsilon-Nebel;68|102;Nebel passierbar;;;;;;;;;;;;;;;;;68;102
Regulan-Epsilon-Nebel;68|103;Nebel passierbar;;;;;;;;;;;;;;;;;68;103
Regulan-Epsilon-Nebel;68|104;Nebel passierbar;;;;;;;;;;;;;;;;;68;104
Regulan-Epsilon-Nebel;68|105;Nebel passierbar;;;;;;;;;;;;;;;;;68;105
Regulan-Epsilon-Nebel;68|106;Nebel passierbar;;;;;;;;;;;;;;;;;68;106
Regulan-Epsilon-Nebel;68|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;107
Regulan-Epsilon-Nebel;68|108;Nebel passierbar;;;;;;;;;;;;;;;;;68;108
Regulan-Epsilon-Nebel;68|109;Nebel passierbar;;;;;;;;;;;;;;;;;68;109
Regulan-Epsilon-Nebel;68|110;Nebel passierbar;;;;;;;;;;;;;;;;;68;110
Regulan-Epsilon-Nebel;68|111;Nebel passierbar;;;;;;;;;;;;;;;;;68;111
Regulan-Epsilon-Nebel;68|112;Nebel passierbar;;;;;;;;;;;;;;;;;68;112
Regulan-Epsilon-Nebel;68|113;Nebel passierbar;;;;;;;;;;;;;;;;;68;113
Regulan-Epsilon-Nebel;68|114;Nebel passierbar;;;;;;;;;;;;;;;;;68;114
Regulan-Epsilon-Nebel;68|115;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;115
Regulan-Epsilon-Nebel;68|116;Nebel passierbar;;;;;;;;;;;;;;;;;68;116
Regulan-Epsilon-Nebel;68|117;Nebel passierbar;;;;;;;;;;;;;;;;;68;117
Regulan-Epsilon-Nebel;68|118;Nebel passierbar;;;;;;;;;;;;;;;;;68;118
Regulan-Epsilon-Nebel;68|119;Nebel passierbar;;;;;;;;;;;;;;;;;68;119
Regulan-Epsilon-Nebel;68|120;Nebel passierbar;;;;;;;;;;;;;;;;;68;120
Regulan-Epsilon-Nebel;68|98;Nebel passierbar;;;;;;;;;;;;;;;;;68;98
Regulan-Epsilon-Nebel;68|99;Nebel passierbar;;;;;;;;;;;;;;;;;68;99
Regulan-Epsilon-Nebel;69|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;100
Regulan-Epsilon-Nebel;69|101;Nebel passierbar;;;;;;;;;;;;;;;;;69;101
Regulan-Epsilon-Nebel;69|102;Nebel passierbar;;;;;;;;;;;;;;;;;69;102
Regulan-Epsilon-Nebel;69|103;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;103
Regulan-Epsilon-Nebel;69|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;104
Regulan-Epsilon-Nebel;69|105;Nebel passierbar;;;;;;;;;;;;;;;;;69;105
Regulan-Epsilon-Nebel;69|106;Nebel passierbar;;;;;;;;;;;;;;;;;69;106
Regulan-Epsilon-Nebel;69|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;107
Regulan-Epsilon-Nebel;69|108;Nebel passierbar;;;;;;;;;;;;;;;;;69;108
Regulan-Epsilon-Nebel;69|109;Nebel passierbar;;;;;;;;;;;;;;;;;69;109
Regulan-Epsilon-Nebel;69|110;Nebel passierbar;;;;;;;;;;;;;;;;;69;110
Regulan-Epsilon-Nebel;69|111;Nebel passierbar;;;;;;;;;;;;;;;;;69;111
Regulan-Epsilon-Nebel;69|112;Nebel passierbar;;;;;;;;;;;;;;;;;69;112
Regulan-Epsilon-Nebel;69|113;Nebel passierbar;;;;;;;;;;;;;;;;;69;113
Regulan-Epsilon-Nebel;69|114;Nebel passierbar;;;;;;;;;;;;;;;;;69;114
Regulan-Epsilon-Nebel;69|115;Nebel passierbar;;;;;;;;;;;;;;;;;69;115
Regulan-Epsilon-Nebel;69|116;Nebel passierbar;;;;;;;;;;;;;;;;;69;116
Regulan-Epsilon-Nebel;69|117;Nebel passierbar;;;;;;;;;;;;;;;;;69;117
Regulan-Epsilon-Nebel;69|118;Nebel passierbar;;;;;;;;;;;;;;;;;69;118
Regulan-Epsilon-Nebel;69|119;Nebel passierbar;;;;;;;;;;;;;;;;;69;119
Regulan-Epsilon-Nebel;69|120;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;120
Regulan-Epsilon-Nebel;69|98;Nebel passierbar;;;;;;;;;;;;;;;;;69;98
Regulan-Epsilon-Nebel;69|99;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;99
Regulan-Epsilon-Nebel;70|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;100
Regulan-Epsilon-Nebel;70|101;Nebel passierbar;;;;;;;;;;;;;;;;;70;101
Regulan-Epsilon-Nebel;70|102;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;102
Regulan-Epsilon-Nebel;70|103;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;103
Regulan-Epsilon-Nebel;70|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;104
Regulan-Epsilon-Nebel;70|105;Nebel passierbar;;;;;;;;;;;;;;;;;70;105
Regulan-Epsilon-Nebel;70|106;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;106
Regulan-Epsilon-Nebel;70|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;107
Regulan-Epsilon-Nebel;70|108;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;108
Regulan-Epsilon-Nebel;70|109;Nebel passierbar;;;;;;;;;;;;;;;;;70;109
Regulan-Epsilon-Nebel;70|110;Nebel passierbar;;;;;;;;;;;;;;;;;70;110
Regulan-Epsilon-Nebel;70|111;Nebel passierbar;;;;;;;;;;;;;;;;;70;111
Regulan-Epsilon-Nebel;70|112;Nebel passierbar;;;;;;;;;;;;;;;;;70;112
Regulan-Epsilon-Nebel;70|113;Nebel passierbar;;;;;;;;;;;;;;;;;70;113
Regulan-Epsilon-Nebel;70|114;Nebel passierbar;;;;;;;;;;;;;;;;;70;114
Regulan-Epsilon-Nebel;70|115;Nebel passierbar;;;;;;;;;;;;;;;;;70;115
Regulan-Epsilon-Nebel;70|116;Nebel passierbar;;;;;;;;;;;;;;;;;70;116
Regulan-Epsilon-Nebel;70|117;Nebel passierbar;;;;;;;;;;;;;;;;;70;117
Regulan-Epsilon-Nebel;70|118;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;118
Regulan-Epsilon-Nebel;70|119;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;119
Regulan-Epsilon-Nebel;70|120;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;120
Regulan-Epsilon-Nebel;70|98;Nebel passierbar;;;;;;;;;;;;;;;;;70;98
Regulan-Epsilon-Nebel;70|99;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;99
Regulan-Epsilon-Nebel;71|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;100
Regulan-Epsilon-Nebel;71|101;Nebel passierbar;;;;;;;;;;;;;;;;;71;101
Regulan-Epsilon-Nebel;71|102;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;102
Regulan-Epsilon-Nebel;71|103;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;103
Regulan-Epsilon-Nebel;71|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;104
Regulan-Epsilon-Nebel;71|105;Nebel passierbar;;;;;;;;;;;;;;;;;71;105
Regulan-Epsilon-Nebel;71|106;Nebel passierbar;;;;;;;;;;;;;;;;;71;106
Regulan-Epsilon-Nebel;71|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;107
Regulan-Epsilon-Nebel;71|108;Nebel passierbar;;;;;;;;;;;;;;;;;71;108
Regulan-Epsilon-Nebel;71|109;Nebel passierbar;;;;;;;;;;;;;;;;;71;109
Regulan-Epsilon-Nebel;71|110;Nebel passierbar;;;;;;;;;;;;;;;;;71;110
Regulan-Epsilon-Nebel;71|111;Nebel passierbar;;;;;;;;;;;;;;;;;71;111
Regulan-Epsilon-Nebel;71|112;Nebel passierbar;;;;;;;;;;;;;;;;;71;112
Regulan-Epsilon-Nebel;71|113;Nebel passierbar;;;;;;;;;;;;;;;;;71;113
Regulan-Epsilon-Nebel;71|114;Nebel passierbar;;;;;;;;;;;;;;;;;71;114
Regulan-Epsilon-Nebel;71|115;Nebel passierbar;;;;;;;;;;;;;;;;;71;115
Regulan-Epsilon-Nebel;71|116;Nebel passierbar;;;;;;;;;;;;;;;;;71;116
Regulan-Epsilon-Nebel;71|117;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;117
Regulan-Epsilon-Nebel;71|118;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;118
Regulan-Epsilon-Nebel;71|119;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;119
Regulan-Epsilon-Nebel;71|120;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;120
Regulan-Epsilon-Nebel;71|97;Nebel passierbar;;;;;;;;;;;;;;;;;71;97
Regulan-Epsilon-Nebel;71|98;Nebel passierbar;;;;;;;;;;;;;;;;;71;98
Regulan-Epsilon-Nebel;71|99;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;99
Regulan-Epsilon-Nebel;72|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;100
Regulan-Epsilon-Nebel;72|101;Nebel passierbar;;;;;;;;;;;;;;;;;72;101
Regulan-Epsilon-Nebel;72|102;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;102
Regulan-Epsilon-Nebel;72|103;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;103
Regulan-Epsilon-Nebel;72|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;104
Regulan-Epsilon-Nebel;72|105;Nebel passierbar;;;;;;;;;;;;;;;;;72;105
Regulan-Epsilon-Nebel;72|106;Nebel passierbar;;;;;;;;;;;;;;;;;72;106
Regulan-Epsilon-Nebel;72|107;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;107
Regulan-Epsilon-Nebel;72|108;Nebel passierbar;;;;;;;;;;;;;;;;;72;108
Regulan-Epsilon-Nebel;72|109;Nebel passierbar;;;;;;;;;;;;;;;;;72;109
Regulan-Epsilon-Nebel;72|110;Nebel passierbar;;;;;;;;;;;;;;;;;72;110
Regulan-Epsilon-Nebel;72|111;Nebel passierbar;;;;;;;;;;;;;;;;;72;111
Regulan-Epsilon-Nebel;72|112;Nebel passierbar;;;;;;;;;;;;;;;;;72;112
Regulan-Epsilon-Nebel;72|113;Nebel passierbar;;;;;;;;;;;;;;;;;72;113
Regulan-Epsilon-Nebel;72|114;Nebel passierbar;;;;;;;;;;;;;;;;;72;114
Regulan-Epsilon-Nebel;72|115;Nebel passierbar;;;;;;;;;;;;;;;;;72;115
Regulan-Epsilon-Nebel;72|116;Nebel passierbar;;;;;;;;;;;;;;;;;72;116
Regulan-Epsilon-Nebel;72|117;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;117
Regulan-Epsilon-Nebel;72|118;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;118
Regulan-Epsilon-Nebel;72|119;Nebel passierbar;;;;;;;;;;;;;;;;;72;119
Regulan-Epsilon-Nebel;72|120;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;120
Regulan-Epsilon-Nebel;72|97;Nebel passierbar;;;;;;;;;;;;;;;;;72;97
Regulan-Epsilon-Nebel;72|98;Nebel passierbar;;;;;;;;;;;;;;;;;72;98
Regulan-Epsilon-Nebel;72|99;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;99
Regulan-Epsilon-Nebel;73|100;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;100
Regulan-Epsilon-Nebel;73|101;Nebel passierbar;;;;;;;;;;;;;;;;;73;101
Regulan-Epsilon-Nebel;73|102;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;102
Regulan-Epsilon-Nebel;73|103;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;103
Regulan-Epsilon-Nebel;73|104;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;104
Regulan-Epsilon-Nebel;73|105;Nebel passierbar;;;;;;;;;;;;;;;;;73;105
Regulan-Epsilon-Nebel;73|106;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;106
Regulan-Epsilon-Nebel;73|107;Nebel passierbar;;;;;;;;;;;;;;;;;73;107
Regulan-Epsilon-Nebel;73|108;Nebel passierbar;;;;;;;;;;;;;;;;;73;108
