Name;Koords;Passierbarkeit;Ausfall der Tarnung;Beeinträchtigung der Manövrierbarkeit;Beeinträchtigung der Zielerfassung;Blockade der Langstreckensensoren;Geringe Chance auf energetischen Bonus;Kurzzeitiger Ausfall der Nahbereichssensoren;Leck am EPS;Leck am Reaktor;Leck am Warpantrieb;Minderung des Energiewaffenschadens;Steigerung des Energiewaffenschadens;Störung der Langstreckensensoren;Störung der Schildemitter;Verschleierung der Signaturen;Verstecke Subraumspuren;Versteckte Signaturen;x;y
Crabs-Wirbel;84|26;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;26
Crabs-Wirbel;85|26;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;26
Crabs-Wirbel;86|26;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;26
Crabs-Wirbel;87|26;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;26
Crabs-Wirbel;88|26;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;26
Crabs-Wirbel;89|26;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;26
Crabs-Wirbel;90|26;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;26
Crabs-Wirbel;91|26;unpassierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;26
Crabs-Wirbel;92|26;unpassierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;26
Crabs-Wirbel;93|26;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;26
Crabs-Wirbel;94|26;unpassierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;26
Crabs-Wirbel;95|26;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;26
Crabs-Wirbel;96|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;26
Crabs-Wirbel;97|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;26
Crabs-Wirbel;98|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;26
Crabs-Wirbel;99|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;26
Crabs-Wirbel;100|26;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;26
Crabs-Wirbel;53|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;27
Crabs-Wirbel;54|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;27
Crabs-Wirbel;55|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;27
Crabs-Wirbel;56|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;27
Crabs-Wirbel;57|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;27
Crabs-Wirbel;58|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;27
Crabs-Wirbel;59|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;27
Crabs-Wirbel;60|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;27
Crabs-Wirbel;61|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;27
Crabs-Wirbel;62|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;27
Crabs-Wirbel;63|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;27
Crabs-Wirbel;64|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;27
Crabs-Wirbel;65|27;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;27
Crabs-Wirbel;66|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;27
Crabs-Wirbel;67|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;27
Crabs-Wirbel;68|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;27
Crabs-Wirbel;69|27;passierbar;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;69;27
Crabs-Wirbel;70|27;passierbar;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;70;27
Crabs-Wirbel;71|27;passierbar;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;71;27
Crabs-Wirbel;80|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;27
Crabs-Wirbel;81|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;27
Crabs-Wirbel;82|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;82;27
Crabs-Wirbel;83|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;83;27
Crabs-Wirbel;84|27;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;27
Crabs-Wirbel;85|27;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;27
Crabs-Wirbel;86|27;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;27
Crabs-Wirbel;87|27;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;27
Crabs-Wirbel;88|27;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;27
Crabs-Wirbel;89|27;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;27
Crabs-Wirbel;90|27;unpassierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90;27
Crabs-Wirbel;91|27;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;27
Crabs-Wirbel;92|27;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;27
Crabs-Wirbel;93|27;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;27
Crabs-Wirbel;94|27;unpassierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;27
Crabs-Wirbel;95|27;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;27
Crabs-Wirbel;96|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;27
Crabs-Wirbel;97|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;27
Crabs-Wirbel;98|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;27
Crabs-Wirbel;99|27;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;27
Crabs-Wirbel;54|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;28
Crabs-Wirbel;55|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;28
Crabs-Wirbel;56|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;28
Crabs-Wirbel;57|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;28
Crabs-Wirbel;58|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;28
Crabs-Wirbel;59|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;28
Crabs-Wirbel;60|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;28
Crabs-Wirbel;61|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;28
Crabs-Wirbel;62|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;28
Crabs-Wirbel;63|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;28
Crabs-Wirbel;64|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;28
Crabs-Wirbel;65|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;28
Crabs-Wirbel;66|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;28
Crabs-Wirbel;67|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;28
Crabs-Wirbel;68|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;28
Crabs-Wirbel;69|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;28
Crabs-Wirbel;70|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;28
Crabs-Wirbel;81|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;28
Crabs-Wirbel;82|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;82;28
Crabs-Wirbel;83|28;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;28
Crabs-Wirbel;84|28;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;28
Crabs-Wirbel;85|28;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;28
Crabs-Wirbel;86|28;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;28
Crabs-Wirbel;87|28;passierbar;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;87;28
Crabs-Wirbel;88|28;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;28
Crabs-Wirbel;89|28;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;28
Crabs-Wirbel;90|28;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90;28
Crabs-Wirbel;91|28;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;28
Crabs-Wirbel;92|28;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;92;28
Crabs-Wirbel;93|28;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;93;28
Crabs-Wirbel;94|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;28
Crabs-Wirbel;95|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;28
Crabs-Wirbel;96|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;28
Crabs-Wirbel;97|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;28
Crabs-Wirbel;98|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;28
Crabs-Wirbel;99|28;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;28
Crabs-Wirbel;54|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;29
Crabs-Wirbel;55|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;29
Crabs-Wirbel;56|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;29
Crabs-Wirbel;57|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;29
Crabs-Wirbel;58|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;29
Crabs-Wirbel;59|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;29
Crabs-Wirbel;60|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;29
Crabs-Wirbel;61|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;29
Crabs-Wirbel;62|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;29
Crabs-Wirbel;63|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;29
Crabs-Wirbel;64|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;29
Crabs-Wirbel;65|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;29
Crabs-Wirbel;66|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;29
Crabs-Wirbel;67|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;29
Crabs-Wirbel;68|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;29
Crabs-Wirbel;69|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;29
Crabs-Wirbel;82|29;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;29
Crabs-Wirbel;83|29;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;29
Crabs-Wirbel;84|29;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;29
Crabs-Wirbel;85|29;passierbar;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;85;29
Crabs-Wirbel;86|29;passierbar;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;86;29
Crabs-Wirbel;87|29;passierbar;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;87;29
Crabs-Wirbel;88|29;passierbar;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;88;29
Crabs-Wirbel;89|29;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;89;29
Crabs-Wirbel;90|29;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90;29
Crabs-Wirbel;91|29;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;29
Crabs-Wirbel;92|29;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;92;29
Crabs-Wirbel;93|29;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;93;29
Crabs-Wirbel;94|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;29
Crabs-Wirbel;95|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;29
Crabs-Wirbel;96|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;29
Crabs-Wirbel;97|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;29
Crabs-Wirbel;98|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;29
Crabs-Wirbel;99|29;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;29
Crabs-Wirbel;54|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;30
Crabs-Wirbel;55|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;30
Crabs-Wirbel;56|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;30
Crabs-Wirbel;57|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;30
Crabs-Wirbel;58|30;passierbar;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;58;30
Crabs-Wirbel;59|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;30
Crabs-Wirbel;60|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;30
Crabs-Wirbel;61|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;30
Crabs-Wirbel;62|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;30
Crabs-Wirbel;63|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;30
Crabs-Wirbel;64|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;30
Crabs-Wirbel;65|30;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;30
Crabs-Wirbel;66|30;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;30
Crabs-Wirbel;67|30;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;30
Crabs-Wirbel;68|30;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;30
Crabs-Wirbel;82|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;30
Crabs-Wirbel;83|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;30
Crabs-Wirbel;84|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;30
Crabs-Wirbel;85|30;passierbar;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;85;30
Crabs-Wirbel;86|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;30
Crabs-Wirbel;87|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;30
Crabs-Wirbel;88|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;30
Crabs-Wirbel;89|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;30
Crabs-Wirbel;90|30;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;30
Crabs-Wirbel;91|30;unpassierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;30
Crabs-Wirbel;92|30;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;92;30
Crabs-Wirbel;93|30;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;93;30
Crabs-Wirbel;94|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;30
Crabs-Wirbel;95|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;30
Crabs-Wirbel;96|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;30
Crabs-Wirbel;97|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;30
Crabs-Wirbel;98|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;30
Crabs-Wirbel;99|30;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;30
Crabs-Wirbel;54|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;31
Crabs-Wirbel;55|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;31
Crabs-Wirbel;56|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;31
Crabs-Wirbel;57|31;passierbar;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;57;31
Crabs-Wirbel;58|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;31
Crabs-Wirbel;59|31;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;59;31
Crabs-Wirbel;60|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;31
Crabs-Wirbel;61|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;31
Crabs-Wirbel;62|31;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;31
Crabs-Wirbel;63|31;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;31
Crabs-Wirbel;64|31;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;31
Crabs-Wirbel;65|31;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;31
Crabs-Wirbel;66|31;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;31
Crabs-Wirbel;67|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;31
Crabs-Wirbel;77|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;31
Crabs-Wirbel;78|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;31
Crabs-Wirbel;81|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;31
Crabs-Wirbel;82|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;31
Crabs-Wirbel;83|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;31
Crabs-Wirbel;84|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;31
Crabs-Wirbel;85|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;31
Crabs-Wirbel;86|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;31
Crabs-Wirbel;87|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;31
Crabs-Wirbel;88|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;31
Crabs-Wirbel;89|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;31
Crabs-Wirbel;90|31;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;31
Crabs-Wirbel;91|31;unpassierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;31
Crabs-Wirbel;92|31;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;92;31
Crabs-Wirbel;93|31;passierbar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;93;31
Crabs-Wirbel;94|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;31
Crabs-Wirbel;95|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;31
Crabs-Wirbel;96|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;31
Crabs-Wirbel;97|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;31
Crabs-Wirbel;98|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;31
Crabs-Wirbel;99|31;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;31
Crabs-Wirbel;55|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;32
Crabs-Wirbel;56|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;32
Crabs-Wirbel;57|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;32
Crabs-Wirbel;58|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;32
Crabs-Wirbel;59|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;32
Crabs-Wirbel;60|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;32
Crabs-Wirbel;61|32;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;32
Crabs-Wirbel;62|32;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;32
Crabs-Wirbel;63|32;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;32
Crabs-Wirbel;64|32;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;32
Crabs-Wirbel;65|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;32
Crabs-Wirbel;66|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;32
Crabs-Wirbel;76|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;32
Crabs-Wirbel;77|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;32
Crabs-Wirbel;78|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;32
Crabs-Wirbel;79|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;32
Crabs-Wirbel;80|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;32
Crabs-Wirbel;81|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;32
Crabs-Wirbel;82|32;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;32
Crabs-Wirbel;83|32;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;32
Crabs-Wirbel;84|32;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;32
Crabs-Wirbel;85|32;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;32
Crabs-Wirbel;86|32;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;32
Crabs-Wirbel;87|32;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;87;32
Crabs-Wirbel;88|32;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;88;32
Crabs-Wirbel;89|32;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;89;32
Crabs-Wirbel;90|32;unpassierbar;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90;32
Crabs-Wirbel;91|32;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;32
Crabs-Wirbel;92|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;32
Crabs-Wirbel;93|32;passierbar;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;93;32
Crabs-Wirbel;94|32;unpassierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;32
Crabs-Wirbel;95|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;32
Crabs-Wirbel;96|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;32
Crabs-Wirbel;97|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;32
Crabs-Wirbel;98|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;32
Crabs-Wirbel;99|32;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;32
Crabs-Wirbel;55|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;33
Crabs-Wirbel;56|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;33
Crabs-Wirbel;57|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;33
Crabs-Wirbel;58|33;passierbar;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;58;33
Crabs-Wirbel;59|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;33
Crabs-Wirbel;60|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;33
Crabs-Wirbel;61|33;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;33
Crabs-Wirbel;62|33;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;33
Crabs-Wirbel;63|33;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;33
Crabs-Wirbel;64|33;passierbar;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;33
Crabs-Wirbel;65|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;33
Crabs-Wirbel;66|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;33
Crabs-Wirbel;76|33;passierbar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;33
